,name,normal_acc,normal_acc_attack,soup_acc,soup_acc_attack
1080,"NN_tune_trainable_a17ed_01685_1685_model::dropout=0.5,model::init_type=kaiming_uniform,model::nlin=sigmoid,optim::lr=0.001,optim::_2021-07-08_15-46-26",0.94,0.1135,0.9399,0.1135
1081,"NN_tune_trainable_a17ed_01671_1671_model::dropout=0.5,model::init_type=kaiming_normal,model::nlin=tanh,optim::lr=0.001,optim::opti_2021-07-08_14-59-31",0.96,0.1135,0.9629,0.1135
1082,"NN_tune_trainable_a17ed_00945_945_model::dropout=0.5,model::init_type=uniform,model::nlin=sigmoid,optim::lr=0.0001,optim::optimize_2021-07-06_23-00-16",0.79,0.7068,0.7903,0.6979
1083,"NN_tune_trainable_a17ed_01244_1244_model::dropout=0.0,model::init_type=kaiming_uniform,model::nlin=gelu,optim::lr=0.001,optim::opt_2021-07-07_15-06-02",0.981,0.6735,0.9838,0.7137
1084,"NN_tune_trainable_a17ed_00169_169_model::dropout=0.5,model::init_type=uniform,model::nlin=relu,optim::lr=0.0001,optim::optimizer=a_2021-07-05_05-29-18",0.932,0.1135,0.9296,0.1135
1085,"NN_tune_trainable_a17ed_00496_496_model::dropout=0.0,model::init_type=uniform,model::nlin=sigmoid,optim::lr=0.0001,optim::optimize_2021-07-05_22-38-26",0.113,0.1135,0.1135,0.1135
1086,"NN_tune_trainable_a17ed_01295_1295_model::dropout=0.5,model::init_type=kaiming_normal,model::nlin=relu,optim::lr=0.001,optim::opti_2021-07-07_18-20-52",0.929,0.1135,0.935,0.1135
1087,"NN_tune_trainable_a17ed_02227_2227_model::dropout=0.5,model::init_type=normal,model::nlin=sigmoid,optim::lr=0.0001,optim::optimize_2021-07-09_23-00-29",0.782,0.656,0.7797,0.6469
1088,"NN_tune_trainable_a17ed_00093_93_model::dropout=0.5,model::init_type=kaiming_uniform,model::nlin=gelu,optim::lr=0.001,optim::optim_2021-07-05_01-33-49",0.95,0.1135,0.9576,0.1135
1089,"NN_tune_trainable_a17ed_00279_279_model::dropout=0.5,model::init_type=kaiming_normal,model::nlin=sigmoid,optim::lr=0.001,optim::op_2021-07-05_11-06-40",0.113,0.1135,0.1135,0.1135
1090,"NN_tune_trainable_a17ed_02025_2025_model::dropout=0.5,model::init_type=uniform,model::nlin=relu,optim::lr=0.0001,optim::optimizer=_2021-07-09_09-42-44",0.113,0.1135,0.1135,0.1135
1091,"NN_tune_trainable_a17ed_00731_731_model::dropout=0.5,model::init_type=normal,model::nlin=gelu,optim::lr=0.001,optim::optimizer=sgd_2021-07-06_11-07-34",0.098,0.101,0.101,0.101
1092,"NN_tune_trainable_a17ed_00707_707_model::dropout=0.5,model::init_type=normal,model::nlin=tanh,optim::lr=0.001,optim::optimizer=sgd_2021-07-06_09-54-06",0.898,0.6409,0.9002,0.6578
1093,"NN_tune_trainable_a17ed_01412_1412_model::dropout=0.0,model::init_type=kaiming_uniform,model::nlin=tanh,optim::lr=0.001,optim::opt_2021-07-08_00-47-28",0.98,0.7413,0.9833,0.6298
1094,"NN_tune_trainable_a17ed_01300_1300_model::dropout=0.0,model::init_type=kaiming_uniform,model::nlin=sigmoid,optim::lr=0.001,optim::_2021-07-07_18-41-06",0.977,0.7001,0.9769,0.798
1095,"NN_tune_trainable_a17ed_01494_1494_model::dropout=0.0,model::init_type=kaiming_normal,model::nlin=sigmoid,optim::lr=0.001,optim::o_2021-07-08_05-20-08",0.975,0.7057,0.9749,0.7246
1096,"NN_tune_trainable_a17ed_01125_1125_model::dropout=0.5,model::init_type=kaiming_uniform,model::nlin=tanh,optim::lr=0.0001,optim::op_2021-07-07_08-46-32",0.954,0.6161,0.9534,0.613
1097,"NN_tune_trainable_a17ed_02060_2060_model::dropout=0.0,model::init_type=kaiming_uniform,model::nlin=relu,optim::lr=0.001,optim::opt_2021-07-09_12-01-37",0.982,0.9143,0.987,0.9171
1098,"NN_tune_trainable_a17ed_02381_2381_model::dropout=0.5,model::init_type=kaiming_uniform,model::nlin=relu,optim::lr=0.001,optim::opt_2021-07-10_08-51-46",0.951,0.1135,0.9513,0.1135
1099,"NN_tune_trainable_a17ed_00639_639_model::dropout=0.5,model::init_type=kaiming_normal,model::nlin=gelu,optim::lr=0.0001,optim::opti_2021-07-06_06-10-59",0.876,0.1135,0.8876,0.1112
1100,"NN_tune_trainable_a17ed_00823_823_model::dropout=0.5,model::init_type=kaiming_normal,model::nlin=sigmoid,optim::lr=0.0001,optim::o_2021-07-06_16-07-05",0.847,0.8367,0.8453,0.8395
1101,"NN_tune_trainable_a17ed_01726_1726_model::dropout=0.0,model::init_type=kaiming_normal,model::nlin=gelu,optim::lr=0.0001,optim::opt_2021-07-08_17-52-29",0.977,0.9702,0.98,0.9716
1102,"NN_tune_trainable_a17ed_00080_80_model::dropout=0.0,model::init_type=uniform,model::nlin=sigmoid,optim::lr=0.001,optim::optimizer=_2021-07-05_00-58-33",0.113,0.1135,0.1135,0.1135
1103,"NN_tune_trainable_a17ed_00147_147_model::dropout=0.5,model::init_type=normal,model::nlin=sigmoid,optim::lr=0.001,optim::optimizer=_2021-07-05_04-19-17",0.948,0.1171,0.947,0.115
1104,"NN_tune_trainable_a17ed_00796_796_model::dropout=0.0,model::init_type=kaiming_uniform,model::nlin=gelu,optim::lr=0.001,optim::opti_2021-07-06_14-38-34",0.987,0.8668,0.9888,0.9282
1105,"NN_tune_trainable_a17ed_01391_1391_model::dropout=0.5,model::init_type=kaiming_normal,model::nlin=relu,optim::lr=0.0001,optim::opt_2021-07-07_23-38-24",0.841,0.1135,0.8432,0.1135
1106,"NN_tune_trainable_a17ed_00376_376_model::dropout=0.0,model::init_type=uniform,model::nlin=gelu,optim::lr=0.0001,optim::optimizer=s_2021-07-05_16-14-03",0.103,0.1135,0.1135,0.1135
1107,"NN_tune_trainable_a17ed_01897_1897_model::dropout=0.5,model::init_type=uniform,model::nlin=relu,optim::lr=0.0001,optim::optimizer=_2021-07-09_02-59-19",0.113,0.1135,0.1135,0.1135
1108,"NN_tune_trainable_a17ed_01203_1203_model::dropout=0.5,model::init_type=normal,model::nlin=sigmoid,optim::lr=0.0001,optim::optimize_2021-07-07_13-01-44",0.765,0.5665,0.7618,0.5543
1109,"NN_tune_trainable_a17ed_01042_1042_model::dropout=0.0,model::init_type=normal,model::nlin=sigmoid,optim::lr=0.001,optim::optimizer_2021-07-07_04-16-31",0.976,0.5552,0.9782,0.609
1110,"NN_tune_trainable_a17ed_01063_1063_model::dropout=0.5,model::init_type=kaiming_normal,model::nlin=tanh,optim::lr=0.0001,optim::opt_2021-07-07_05-35-23",0.954,0.6062,0.9533,0.6307
1111,"NN_tune_trainable_a17ed_02311_2311_model::dropout=0.5,model::init_type=kaiming_normal,model::nlin=tanh,optim::lr=0.001,optim::opti_2021-07-10_04-23-14",0.945,0.616,0.9464,0.5863
1112,"NN_tune_trainable_a17ed_00344_344_model::dropout=0.0,model::init_type=uniform,model::nlin=gelu,optim::lr=0.001,optim::optimizer=sg_2021-07-05_14-35-20",0.113,0.1135,0.1135,0.1135
1113,"NN_tune_trainable_a17ed_00437_437_model::dropout=0.5,model::init_type=kaiming_uniform,model::nlin=sigmoid,optim::lr=0.0001,optim::_2021-07-05_19-32-36",0.852,0.8133,0.8515,0.8062
1114,"NN_tune_trainable_a17ed_02359_2359_model::dropout=0.5,model::init_type=kaiming_normal,model::nlin=sigmoid,optim::lr=0.0001,optim::_2021-07-10_07-36-49",0.858,0.8067,0.8559,0.8132
1115,"NN_tune_trainable_a17ed_00136_136_model::dropout=0.0,model::init_type=uniform,model::nlin=relu,optim::lr=0.001,optim::optimizer=ad_2021-07-05_03-47-42",0.98,0.1135,0.985,0.1135
1116,"NN_tune_trainable_a17ed_02390_2390_model::dropout=0.0,model::init_type=kaiming_normal,model::nlin=sigmoid,optim::lr=0.001,optim::o_2021-07-10_09-20-00",0.971,0.4062,0.9718,0.402
1117,"NN_tune_trainable_a17ed_01107_1107_model::dropout=0.5,model::init_type=normal,model::nlin=sigmoid,optim::lr=0.001,optim::optimizer_2021-07-07_07-47-15",0.113,0.1135,0.1135,0.1135
1118,"NN_tune_trainable_a17ed_00983_983_model::dropout=0.5,model::init_type=kaiming_normal,model::nlin=sigmoid,optim::lr=0.001,optim::op_2021-07-07_00-57-41",0.752,0.7144,0.7464,0.6898
1119,"NN_tune_trainable_a17ed_01003_1003_model::dropout=0.5,model::init_type=normal,model::nlin=relu,optim::lr=0.0001,optim::optimizer=s_2021-07-07_02-07-43",0.113,0.1135,0.1135,0.1135
1120,"NN_tune_trainable_a17ed_00125_125_model::dropout=0.5,model::init_type=kaiming_uniform,model::nlin=gelu,optim::lr=0.0001,optim::opt_2021-07-05_03-08-53",0.895,0.0321,0.8941,0.0296
1121,"NN_tune_trainable_a17ed_01011_1011_model::dropout=0.5,model::init_type=normal,model::nlin=sigmoid,optim::lr=0.0001,optim::optimize_2021-07-07_02-30-24",0.113,0.1135,0.1135,0.1135
1122,"NN_tune_trainable_a17ed_00952_952_model::dropout=0.0,model::init_type=uniform,model::nlin=gelu,optim::lr=0.0001,optim::optimizer=a_2021-07-06_23-22-45",0.975,0.1135,0.9752,0.1135
1123,"NN_tune_trainable_a17ed_02270_2270_model::dropout=0.0,model::init_type=kaiming_normal,model::nlin=gelu,optim::lr=0.001,optim::opti_2021-07-10_01-34-53",0.986,0.7239,0.9875,0.7584
1124,"NN_tune_trainable_a17ed_01501_1501_model::dropout=0.5,model::init_type=kaiming_uniform,model::nlin=gelu,optim::lr=0.001,optim::opt_2021-07-08_05-43-12",0.945,0.0974,0.9484,0.0974
1125,"NN_tune_trainable_a17ed_00850_850_model::dropout=0.0,model::init_type=normal,model::nlin=sigmoid,optim::lr=0.001,optim::optimizer=_2021-07-06_17-34-58",0.968,0.1936,0.9683,0.1748
1126,"NN_tune_trainable_a17ed_00704_704_model::dropout=0.0,model::init_type=uniform,model::nlin=tanh,optim::lr=0.001,optim::optimizer=sg_2021-07-06_09-38-49",0.944,0.0268,0.943,0.0811
1127,"NN_tune_trainable_a17ed_01279_1279_model::dropout=0.5,model::init_type=kaiming_normal,model::nlin=gelu,optim::lr=0.0001,optim::opt_2021-07-07_17-26-43",0.611,0.0487,0.601,0.0466
1128,"NN_tune_trainable_a17ed_01122_1122_model::dropout=0.0,model::init_type=normal,model::nlin=tanh,optim::lr=0.0001,optim::optimizer=s_2021-07-07_08-39-21",0.758,0.4741,0.7565,0.4125
1129,"NN_tune_trainable_a17ed_01976_1976_model::dropout=0.0,model::init_type=uniform,model::nlin=gelu,optim::lr=0.0001,optim::optimizer=_2021-07-09_07-04-51",0.972,0.1135,0.9729,0.1135
1130,"NN_tune_trainable_a17ed_01208_1208_model::dropout=0.0,model::init_type=uniform,model::nlin=gelu,optim::lr=0.0001,optim::optimizer=_2021-07-07_13-15-16",0.971,0.1135,0.9742,0.1135
1131,"NN_tune_trainable_a17ed_02391_2391_model::dropout=0.5,model::init_type=kaiming_normal,model::nlin=sigmoid,optim::lr=0.001,optim::o_2021-07-10_09-29-10",0.113,0.1135,0.1135,0.1135
1132,"NN_tune_trainable_a17ed_02222_2222_model::dropout=0.0,model::init_type=kaiming_normal,model::nlin=relu,optim::lr=0.0001,optim::opt_2021-07-09_22-32-07",0.982,0.7992,0.9815,0.7957
1133,"NN_tune_trainable_a17ed_02053_2053_model::dropout=0.5,model::init_type=kaiming_uniform,model::nlin=tanh,optim::lr=0.001,optim::opt_2021-07-09_11-31-36",0.953,0.0974,0.9554,0.0974
1134,"NN_tune_trainable_a17ed_01457_1457_model::dropout=0.5,model::init_type=uniform,model::nlin=sigmoid,optim::lr=0.0001,optim::optimiz_2021-07-08_03-24-10",0.903,0.8847,0.9019,0.8863
1135,"NN_tune_trainable_a17ed_00929_929_model::dropout=0.5,model::init_type=uniform,model::nlin=tanh,optim::lr=0.0001,optim::optimizer=a_2021-07-06_22-03-20",0.688,0.6924,0.6787,0.6761
1136,"NN_tune_trainable_a17ed_01112_1112_model::dropout=0.0,model::init_type=uniform,model::nlin=gelu,optim::lr=0.001,optim::optimizer=s_2021-07-07_08-00-15",0.113,0.1135,0.1135,0.1135
1137,"NN_tune_trainable_a17ed_01502_1502_model::dropout=0.0,model::init_type=kaiming_normal,model::nlin=gelu,optim::lr=0.001,optim::opti_2021-07-08_05-44-28",0.98,0.7882,0.9835,0.8296
1138,"NN_tune_trainable_a17ed_01043_1043_model::dropout=0.5,model::init_type=normal,model::nlin=sigmoid,optim::lr=0.001,optim::optimizer_2021-07-07_04-23-17",0.915,0.6873,0.9201,0.693
1139,"NN_tune_trainable_a17ed_00736_736_model::dropout=0.0,model::init_type=uniform,model::nlin=tanh,optim::lr=0.0001,optim::optimizer=s_2021-07-06_11-30-42",0.113,0.1135,0.1134,0.1135
1140,"NN_tune_trainable_a17ed_01819_1819_model::dropout=0.5,model::init_type=normal,model::nlin=gelu,optim::lr=0.001,optim::optimizer=ad_2021-07-08_22-49-55",0.938,0.1706,0.9427,0.141
1141,"NN_tune_trainable_a17ed_00433_433_model::dropout=0.5,model::init_type=uniform,model::nlin=sigmoid,optim::lr=0.0001,optim::optimize_2021-07-05_19-22-59",0.857,0.6033,0.8533,0.6268
1142,"NN_tune_trainable_a17ed_01053_1053_model::dropout=0.5,model::init_type=kaiming_uniform,model::nlin=gelu,optim::lr=0.001,optim::opt_2021-07-07_04-59-35",0.965,0.1726,0.9661,0.1137
1143,"NN_tune_trainable_a17ed_01544_1544_model::dropout=0.0,model::init_type=uniform,model::nlin=relu,optim::lr=0.001,optim::optimizer=a_2021-07-08_08-11-53",0.984,0.9626,0.9886,0.9695
1144,"NN_tune_trainable_a17ed_00833_833_model::dropout=0.5,model::init_type=uniform,model::nlin=tanh,optim::lr=0.001,optim::optimizer=sg_2021-07-06_16-45-16",0.956,0.1135,0.959,0.1225
1145,"NN_tune_trainable_a17ed_02326_2326_model::dropout=0.0,model::init_type=kaiming_normal,model::nlin=sigmoid,optim::lr=0.001,optim::o_2021-07-10_05-24-22",0.977,0.4476,0.9772,0.3753
1146,"NN_tune_trainable_a17ed_01681_1681_model::dropout=0.5,model::init_type=uniform,model::nlin=sigmoid,optim::lr=0.001,optim::optimize_2021-07-08_15-34-28",0.931,0.2727,0.9315,0.2743
1147,"NN_tune_trainable_a17ed_02527_2527_model::dropout=0.5,model::init_type=kaiming_normal,model::nlin=gelu,optim::lr=0.001,optim::opti_2021-07-10_18-13-51",0.959,0.1135,0.9626,0.1135
1148,"NN_tune_trainable_a17ed_01047_1047_model::dropout=0.5,model::init_type=kaiming_normal,model::nlin=sigmoid,optim::lr=0.001,optim::o_2021-07-07_04-40-43",0.113,0.1135,0.1135,0.1135
1149,"NN_tune_trainable_a17ed_02250_2250_model::dropout=0.0,model::init_type=normal,model::nlin=relu,optim::lr=0.001,optim::optimizer=sg_2021-07-10_00-38-00",0.113,0.1135,0.1135,0.1135
1150,"NN_tune_trainable_a17ed_01989_1989_model::dropout=0.5,model::init_type=kaiming_uniform,model::nlin=tanh,optim::lr=0.001,optim::opt_2021-07-09_07-43-50",0.954,0.2878,0.9576,0.332
1151,"NN_tune_trainable_a17ed_00777_777_model::dropout=0.5,model::init_type=uniform,model::nlin=relu,optim::lr=0.001,optim::optimizer=ad_2021-07-06_13-41-43",0.95,0.2049,0.9539,0.2165
1152,"NN_tune_trainable_a17ed_01820_1820_model::dropout=0.0,model::init_type=kaiming_uniform,model::nlin=gelu,optim::lr=0.001,optim::opt_2021-07-08_22-49-56",0.978,0.8904,0.9875,0.9072
1153,"NN_tune_trainable_a17ed_00404_404_model::dropout=0.0,model::init_type=kaiming_uniform,model::nlin=sigmoid,optim::lr=0.001,optim::o_2021-07-05_17-46-44",0.983,0.8476,0.9852,0.8765
1154,"NN_tune_trainable_a17ed_01080_1080_model::dropout=0.0,model::init_type=uniform,model::nlin=gelu,optim::lr=0.0001,optim::optimizer=_2021-07-07_06-28-26",0.974,0.1135,0.9768,0.1135
1155,"NN_tune_trainable_a17ed_00165_165_model::dropout=0.5,model::init_type=kaiming_uniform,model::nlin=tanh,optim::lr=0.0001,optim::opt_2021-07-05_05-09-51",0.943,0.4301,0.945,0.4388
1156,"NN_tune_trainable_a17ed_01554_1554_model::dropout=0.0,model::init_type=normal,model::nlin=sigmoid,optim::lr=0.001,optim::optimizer_2021-07-08_08-45-10",0.972,0.8679,0.9746,0.9183
1157,"NN_tune_trainable_a17ed_01622_1622_model::dropout=0.0,model::init_type=kaiming_normal,model::nlin=sigmoid,optim::lr=0.001,optim::o_2021-07-08_12-19-02",0.971,0.7656,0.971,0.8442
1158,"NN_tune_trainable_a17ed_01895_1895_model::dropout=0.5,model::init_type=kaiming_normal,model::nlin=tanh,optim::lr=0.0001,optim::opt_2021-07-09_02-50-42",0.948,0.4513,0.949,0.4578
1159,"NN_tune_trainable_a17ed_01810_1810_model::dropout=0.0,model::init_type=normal,model::nlin=sigmoid,optim::lr=0.001,optim::optimizer_2021-07-08_22-20-21",0.975,0.3839,0.9752,0.3957
1160,"NN_tune_trainable_a17ed_01116_1116_model::dropout=0.0,model::init_type=kaiming_uniform,model::nlin=gelu,optim::lr=0.001,optim::opt_2021-07-07_08-10-35",0.984,0.9595,0.986,0.9662
1161,"NN_tune_trainable_a17ed_00740_740_model::dropout=0.0,model::init_type=kaiming_uniform,model::nlin=tanh,optim::lr=0.0001,optim::opt_2021-07-06_11-42-36",0.968,0.8434,0.9677,0.8704
1162,"NN_tune_trainable_a17ed_00358_358_model::dropout=0.0,model::init_type=kaiming_normal,model::nlin=tanh,optim::lr=0.0001,optim::opti_2021-07-05_15-28-15",0.976,0.4142,0.9766,0.4211
1163,"NN_tune_trainable_a17ed_01811_1811_model::dropout=0.5,model::init_type=normal,model::nlin=sigmoid,optim::lr=0.001,optim::optimizer_2021-07-08_22-24-05",0.913,0.6866,0.9181,0.6718
1164,"NN_tune_trainable_a17ed_01308_1308_model::dropout=0.0,model::init_type=kaiming_uniform,model::nlin=gelu,optim::lr=0.001,optim::opt_2021-07-07_19-06-35",0.985,0.9678,0.9888,0.9753
1165,"NN_tune_trainable_a17ed_01981_1981_model::dropout=0.5,model::init_type=kaiming_uniform,model::nlin=gelu,optim::lr=0.0001,optim::op_2021-07-09_07-17-32",0.949,0.0202,0.9479,0.0226
1166,"NN_tune_trainable_a17ed_00195_195_model::dropout=0.5,model::init_type=normal,model::nlin=tanh,optim::lr=0.001,optim::optimizer=sgd_2021-07-05_06-46-50",0.848,0.6469,0.8466,0.6246
1167,"NN_tune_trainable_a17ed_01031_1031_model::dropout=0.5,model::init_type=kaiming_normal,model::nlin=tanh,optim::lr=0.001,optim::opti_2021-07-07_03-44-02",0.962,0.1309,0.964,0.1335
1168,"NN_tune_trainable_a17ed_01202_1202_model::dropout=0.0,model::init_type=normal,model::nlin=sigmoid,optim::lr=0.0001,optim::optimize_2021-07-07_13-00-32",0.947,0.6128,0.947,0.6082
1169,"NN_tune_trainable_a17ed_02303_2303_model::dropout=0.5,model::init_type=kaiming_normal,model::nlin=gelu,optim::lr=0.0001,optim::opt_2021-07-10_03-47-47",0.935,0.0268,0.9347,0.0395
1170,"NN_tune_trainable_a17ed_01266_1266_model::dropout=0.0,model::init_type=normal,model::nlin=sigmoid,optim::lr=0.0001,optim::optimize_2021-07-07_16-36-50",0.807,0.7402,0.8046,0.7383
1171,"NN_tune_trainable_a17ed_02283_2283_model::dropout=0.5,model::init_type=normal,model::nlin=relu,optim::lr=0.0001,optim::optimizer=s_2021-07-10_02-30-01",0.113,0.1135,0.1135,0.1135
1172,"NN_tune_trainable_a17ed_01781_1781_model::dropout=0.5,model::init_type=kaiming_uniform,model::nlin=sigmoid,optim::lr=0.0001,optim:_2021-07-08_20-43-06",0.113,0.1135,0.1135,0.1135
1173,"NN_tune_trainable_a17ed_00620_620_model::dropout=0.0,model::init_type=kaiming_uniform,model::nlin=relu,optim::lr=0.0001,optim::opt_2021-07-06_05-12-14",0.974,0.9003,0.9757,0.9031
1174,"NN_tune_trainable_a17ed_00964_964_model::dropout=0.0,model::init_type=kaiming_uniform,model::nlin=tanh,optim::lr=0.001,optim::opti_2021-07-07_00-09-15",0.979,0.5349,0.979,0.5674
1175,"NN_tune_trainable_a17ed_00853_853_model::dropout=0.5,model::init_type=kaiming_uniform,model::nlin=sigmoid,optim::lr=0.001,optim::o_2021-07-06_17-42-15",0.113,0.1135,0.1135,0.1135
1176,"NN_tune_trainable_a17ed_01037_1037_model::dropout=0.5,model::init_type=kaiming_uniform,model::nlin=relu,optim::lr=0.001,optim::opt_2021-07-07_04-03-08",0.941,0.1505,0.947,0.1361
1177,"NN_tune_trainable_a17ed_01157_1157_model::dropout=0.5,model::init_type=kaiming_uniform,model::nlin=tanh,optim::lr=0.001,optim::opt_2021-07-07_10-27-59",0.959,0.3752,0.9599,0.2987
1178,"NN_tune_trainable_a17ed_01643_1643_model::dropout=0.5,model::init_type=normal,model::nlin=relu,optim::lr=0.0001,optim::optimizer=s_2021-07-08_13-32-57",0.113,0.1135,0.1135,0.1135
1179,"NN_tune_trainable_a17ed_00411_411_model::dropout=0.5,model::init_type=normal,model::nlin=gelu,optim::lr=0.001,optim::optimizer=ada_2021-07-05_18-11-20",0.953,0.1637,0.9569,0.1458
1180,"NN_tune_trainable_a17ed_00855_855_model::dropout=0.5,model::init_type=kaiming_normal,model::nlin=sigmoid,optim::lr=0.001,optim::op_2021-07-06_17-47-26",0.766,0.3739,0.7639,0.3554
1181,"NN_tune_trainable_a17ed_02267_2267_model::dropout=0.5,model::init_type=normal,model::nlin=gelu,optim::lr=0.001,optim::optimizer=sg_2021-07-10_01-33-34",0.098,0.1135,0.1135,0.1135
1182,"NN_tune_trainable_a17ed_00556_556_model::dropout=0.0,model::init_type=kaiming_uniform,model::nlin=relu,optim::lr=0.0001,optim::opt_2021-07-06_01-51-19",0.982,0.9647,0.9843,0.9622
1183,"NN_tune_trainable_a17ed_00586_586_model::dropout=0.0,model::init_type=normal,model::nlin=relu,optim::lr=0.001,optim::optimizer=sgd_2021-07-06_03-22-28",0.113,0.1135,0.1135,0.1135
1184,"NN_tune_trainable_a17ed_01518_1518_model::dropout=0.0,model::init_type=kaiming_normal,model::nlin=relu,optim::lr=0.0001,optim::opt_2021-07-08_06-45-43",0.975,0.8734,0.9773,0.866
1185,"NN_tune_trainable_a17ed_00753_753_model::dropout=0.5,model::init_type=uniform,model::nlin=sigmoid,optim::lr=0.0001,optim::optimize_2021-07-06_12-22-32",0.113,0.1135,0.1135,0.1135
1186,"NN_tune_trainable_a17ed_02458_2458_model::dropout=0.0,model::init_type=normal,model::nlin=gelu,optim::lr=0.001,optim::optimizer=ad_2021-07-10_13-54-34",0.984,0.548,0.9851,0.5932
1187,"NN_tune_trainable_a17ed_00546_546_model::dropout=0.0,model::init_type=normal,model::nlin=tanh,optim::lr=0.0001,optim::optimizer=ad_2021-07-06_01-19-34",0.855,0.7379,0.8529,0.7271
1188,"NN_tune_trainable_a17ed_01614_1614_model::dropout=0.0,model::init_type=kaiming_normal,model::nlin=relu,optim::lr=0.001,optim::opti_2021-07-08_11-55-43",0.982,0.9088,0.988,0.916
1189,"NN_tune_trainable_a17ed_01914_1914_model::dropout=0.0,model::init_type=normal,model::nlin=gelu,optim::lr=0.0001,optim::optimizer=s_2021-07-09_03-45-28",0.113,0.1135,0.1135,0.1135
1190,"NN_tune_trainable_a17ed_01371_1371_model::dropout=0.5,model::init_type=normal,model::nlin=gelu,optim::lr=0.001,optim::optimizer=sg_2021-07-07_22-27-25",0.113,0.1135,0.1135,0.1135
1191,"NN_tune_trainable_a17ed_00636_636_model::dropout=0.0,model::init_type=kaiming_uniform,model::nlin=gelu,optim::lr=0.0001,optim::opt_2021-07-06_05-57-09",0.977,0.933,0.9785,0.9347
1192,"NN_tune_trainable_a17ed_02365_2365_model::dropout=0.5,model::init_type=kaiming_uniform,model::nlin=gelu,optim::lr=0.0001,optim::op_2021-07-10_07-53-29",0.929,0.1776,0.9337,0.1656
1193,"NN_tune_trainable_a17ed_01462_1462_model::dropout=0.0,model::init_type=kaiming_normal,model::nlin=sigmoid,optim::lr=0.0001,optim::_2021-07-08_03-38-51",0.97,0.5986,0.9704,0.5807
1194,"NN_tune_trainable_a17ed_01213_1213_model::dropout=0.5,model::init_type=kaiming_uniform,model::nlin=gelu,optim::lr=0.0001,optim::op_2021-07-07_13-27-48",0.96,0.0517,0.9612,0.0453
1195,"NN_tune_trainable_a17ed_00382_382_model::dropout=0.0,model::init_type=kaiming_normal,model::nlin=gelu,optim::lr=0.0001,optim::opti_2021-07-05_16-34-05",0.974,0.9302,0.9749,0.9424
1196,"NN_tune_trainable_a17ed_00511_511_model::dropout=0.5,model::init_type=kaiming_normal,model::nlin=gelu,optim::lr=0.0001,optim::opti_2021-07-05_23-24-32",0.883,0.0852,0.8803,0.0882
1197,"NN_tune_trainable_a17ed_02441_2441_model::dropout=0.5,model::init_type=uniform,model::nlin=relu,optim::lr=0.001,optim::optimizer=a_2021-07-10_12-54-21",0.949,0.1135,0.9515,0.1135
1198,"NN_tune_trainable_a17ed_02231_2231_model::dropout=0.5,model::init_type=kaiming_normal,model::nlin=sigmoid,optim::lr=0.0001,optim::_2021-07-09_23-20-03",0.876,0.8748,0.8744,0.873
1199,"NN_tune_trainable_a17ed_01529_1529_model::dropout=0.5,model::init_type=uniform,model::nlin=gelu,optim::lr=0.0001,optim::optimizer=_2021-07-08_07-17-07",0.113,0.1135,0.1135,0.1135
1200,"NN_tune_trainable_a17ed_00735_735_model::dropout=0.5,model::init_type=kaiming_normal,model::nlin=gelu,optim::lr=0.001,optim::optim_2021-07-06_11-17-29",0.953,0.113,0.9549,0.0686
1201,"NN_tune_trainable_a17ed_01020_1020_model::dropout=0.0,model::init_type=kaiming_uniform,model::nlin=gelu,optim::lr=0.0001,optim::op_2021-07-07_02-54-38",0.979,0.9223,0.9784,0.9264
1202,"NN_tune_trainable_a17ed_01376_1376_model::dropout=0.0,model::init_type=uniform,model::nlin=tanh,optim::lr=0.0001,optim::optimizer=_2021-07-07_22-51-04",0.113,0.1135,0.1134,0.1135
1203,"NN_tune_trainable_a17ed_02067_2067_model::dropout=0.5,model::init_type=normal,model::nlin=sigmoid,optim::lr=0.001,optim::optimizer_2021-07-09_12-35-37",0.927,0.6552,0.9279,0.6731
1204,"NN_tune_trainable_a17ed_01224_1224_model::dropout=0.0,model::init_type=uniform,model::nlin=relu,optim::lr=0.001,optim::optimizer=s_2021-07-07_14-07-31",0.113,0.1135,0.1135,0.1135
1205,"NN_tune_trainable_a17ed_02403_2403_model::dropout=0.5,model::init_type=normal,model::nlin=tanh,optim::lr=0.0001,optim::optimizer=s_2021-07-10_10-19-17",0.673,0.3433,0.6686,0.3298
1206,"NN_tune_trainable_a17ed_00517_517_model::dropout=0.5,model::init_type=kaiming_uniform,model::nlin=tanh,optim::lr=0.001,optim::opti_2021-07-05_23-47-07",0.959,0.1738,0.9601,0.17
1207,"NN_tune_trainable_a17ed_00452_452_model::dropout=0.0,model::init_type=kaiming_uniform,model::nlin=tanh,optim::lr=0.001,optim::opti_2021-07-05_20-22-06",0.979,0.67,0.9816,0.7512
1208,"NN_tune_trainable_a17ed_02100_2100_model::dropout=0.0,model::init_type=kaiming_uniform,model::nlin=sigmoid,optim::lr=0.0001,optim:_2021-07-09_14-34-47",0.957,0.9212,0.9583,0.9218
1209,"NN_tune_trainable_a17ed_00398_398_model::dropout=0.0,model::init_type=kaiming_normal,model::nlin=relu,optim::lr=0.001,optim::optim_2021-07-05_17-26-20",0.984,0.4547,0.9857,0.5225
