,name,normal_acc,normal_acc_attack,soup_acc,soup_acc_attack
939,NN_tune_trainable_da045_00852_852_seed=853_2021-09-27_12-08-43,0.596,0.2483,0.6148,0.2483
940,NN_tune_trainable_da045_00286_286_seed=287_2021-09-26_05-10-30,0.591,0.2281,0.6116,0.2312
941,NN_tune_trainable_da045_00644_644_seed=645_2021-09-27_02-39-16,0.608,0.2593,0.6257,0.2579
942,NN_tune_trainable_da045_00822_822_seed=823_2021-09-27_10-36-48,0.604,0.2492,0.6173,0.2464
943,NN_tune_trainable_da045_00775_775_seed=776_2021-09-27_08-24-28,0.603,0.2509,0.6184,0.2509
944,NN_tune_trainable_da045_00023_23_seed=24_2021-09-25_12-31-52,0.605,0.262,0.6213,0.2588
945,NN_tune_trainable_da045_00603_603_seed=604_2021-09-27_01-01-23,0.598,0.2501,0.6157,0.2455
946,NN_tune_trainable_da045_00232_232_seed=233_2021-09-26_02-12-51,0.606,0.2458,0.6227,0.2484
947,NN_tune_trainable_da045_00008_8_seed=9_2021-09-25_11-43-54,0.608,0.2478,0.6267,0.246
948,NN_tune_trainable_da045_00912_912_seed=913_2021-09-27_14-54-55,0.595,0.2508,0.6114,0.2437
949,NN_tune_trainable_da045_00867_867_seed=868_2021-09-27_12-49-28,0.59,0.2367,0.6126,0.2395
950,NN_tune_trainable_da045_00061_61_seed=62_2021-09-25_15-38-25,0.593,0.2478,0.6128,0.2459
951,NN_tune_trainable_da045_00185_185_seed=186_2021-09-25_23-18-09,0.605,0.2478,0.6217,0.2492
952,NN_tune_trainable_da045_00788_788_seed=789_2021-09-27_08-57-47,0.605,0.2495,0.6225,0.2516
953,NN_tune_trainable_da045_00891_891_seed=892_2021-09-27_13-55-34,0.585,0.237,0.6073,0.2396
954,NN_tune_trainable_da045_00386_386_seed=387_2021-09-26_11-43-20,0.604,0.2513,0.6206,0.2521
955,NN_tune_trainable_da045_00908_908_seed=909_2021-09-27_14-37-02,0.602,0.2566,0.616,0.2551
956,NN_tune_trainable_da045_00379_379_seed=380_2021-09-26_11-02-10,0.589,0.2443,0.606,0.2452
957,NN_tune_trainable_da045_00450_450_seed=451_2021-09-26_15-28-32,0.602,0.2529,0.615,0.2505
958,NN_tune_trainable_da045_00058_58_seed=59_2021-09-25_14-53-48,0.593,0.2466,0.6207,0.2412
959,NN_tune_trainable_da045_00698_698_seed=699_2021-09-27_05-11-58,0.6,0.2459,0.6141,0.2434
960,NN_tune_trainable_da045_00641_641_seed=642_2021-09-27_02-38-38,0.611,0.2616,0.6278,0.2574
961,NN_tune_trainable_da045_00526_526_seed=527_2021-09-26_19-56-42,0.611,0.2572,0.6274,0.2584
962,NN_tune_trainable_da045_00174_174_seed=175_2021-09-25_22-34-51,0.597,0.2558,0.6067,0.2514
963,NN_tune_trainable_da045_00251_251_seed=252_2021-09-26_02-59-09,0.602,0.2515,0.6175,0.2549
964,NN_tune_trainable_da045_00669_669_seed=670_2021-09-27_03-42-22,0.603,0.2487,0.6252,0.2472
965,NN_tune_trainable_da045_00448_448_seed=449_2021-09-26_15-27-00,0.598,0.2548,0.6188,0.2531
966,NN_tune_trainable_da045_00036_36_seed=37_2021-09-25_14-03-23,0.607,0.2419,0.6226,0.2394
967,NN_tune_trainable_da045_00851_851_seed=852_2021-09-27_11-49-25,0.602,0.2502,0.6137,0.2515
968,NN_tune_trainable_da045_00693_693_seed=694_2021-09-27_04-45-15,0.601,0.2687,0.6105,0.2682
969,NN_tune_trainable_da045_00557_557_seed=558_2021-09-26_22-08-52,0.602,0.2463,0.6154,0.2477
970,NN_tune_trainable_da045_00078_78_seed=79_2021-09-25_16-26-29,0.612,0.2541,0.6271,0.2545
