,name,normal_acc,normal_acc_attack,soup_acc,soup_acc_attack
76,"NN_tune_trainable_c7016_00713_713_model::dropout=0.5,model::init_type=uniform,model::nlin=relu,optim::optimizer=adam,optim::wd=0.0_2021-09-23_10-40-52",0.1,0.1,0.1,0.1
77,"NN_tune_trainable_c7016_00432_432_model::dropout=0,model::init_type=uniform,model::nlin=sigmoid,optim::optimizer=sgd,optim::wd=0.0_2021-09-22_20-08-51",0.1,0.1,0.1,0.1
78,"NN_tune_trainable_c7016_00621_621_model::dropout=0.5,model::init_type=kaiming_uniform,model::nlin=relu,optim::optimizer=sgd,optim:_2021-09-23_05-51-48",0.452,0.1698,0.4413,0.1885
79,"NN_tune_trainable_c7016_01016_1016_model::dropout=0,model::init_type=uniform,model::nlin=gelu,optim::optimizer=sgd,optim::wd=0.001_2021-09-24_01-38-30",0.1,0.1,0.0939,0.1
80,"NN_tune_trainable_c7016_00171_171_model::dropout=0.5,model::init_type=normal,model::nlin=relu,optim::optimizer=sgd,optim::wd=0.01,_2021-09-22_06-23-17",0.1,0.1,0.1,0.1
81,"NN_tune_trainable_c7016_00848_848_model::dropout=0,model::init_type=uniform,model::nlin=sigmoid,optim::optimizer=adam,optim::wd=0._2021-09-23_17-31-30",0.1,0.1,0.1,0.1
82,"NN_tune_trainable_c7016_01081_1081_model::dropout=0.5,model::init_type=uniform,model::nlin=gelu,optim::optimizer=sgd,optim::wd=0.0_2021-09-24_05-04-55",0.1,0.1,0.1,0.1
83,"NN_tune_trainable_c7016_00816_816_model::dropout=0,model::init_type=uniform,model::nlin=sigmoid,optim::optimizer=sgd,optim::wd=0.0_2021-09-23_16-13-47",0.1,0.1,0.1,0.1
84,"NN_tune_trainable_c7016_00236_236_model::dropout=0,model::init_type=kaiming_uniform,model::nlin=relu,optim::optimizer=sgd,optim::w_2021-09-22_09-19-01",0.669,0.3152,0.7006,0.3261
85,"NN_tune_trainable_c7016_00775_775_model::dropout=0.5,model::init_type=kaiming_normal,model::nlin=tanh,optim::optimizer=adam,optim:_2021-09-23_13-41-35",0.434,0.1594,0.4325,0.1563
86,"NN_tune_trainable_c7016_01186_1186_model::dropout=0,model::init_type=normal,model::nlin=tanh,optim::optimizer=sgd,optim::wd=0.01,s_2021-09-24_10-42-12",0.617,0.258,0.6363,0.2788
