,name,normal_acc,normal_acc_attack,soup_acc,soup_acc_attack
649,NN_tune_trainable_c0371_00999_999_seed=1000_2021-07-03_17-59-47,0.906,0.7824,0.9043,0.775
650,NN_tune_trainable_c0371_00536_536_seed=537_2021-07-02_19-11-38,0.912,0.4057,0.9118,0.4066
651,NN_tune_trainable_c0371_00148_148_seed=149_2021-07-01_23-54-20,0.915,0.7767,0.9157,0.7623
652,NN_tune_trainable_c0371_00777_777_seed=778_2021-07-03_07-03-46,0.914,0.6484,0.9135,0.6585
653,NN_tune_trainable_c0371_00568_568_seed=569_2021-07-02_20-45-42,0.89,0.8766,0.8891,0.8719
654,NN_tune_trainable_c0371_00382_382_seed=383_2021-07-02_11-18-00,0.919,0.5583,0.9187,0.5552
655,NN_tune_trainable_c0371_00001_1_seed=2_2021-07-01_16-59-54,0.926,0.8613,0.927,0.8678
656,NN_tune_trainable_c0371_00850_850_seed=851_2021-07-03_10-40-57,0.904,0.8258,0.9044,0.8245
657,NN_tune_trainable_c0371_00743_743_seed=744_2021-07-03_05-20-47,0.912,0.9091,0.9126,0.9083
658,NN_tune_trainable_c0371_00426_426_seed=427_2021-07-02_13-38-15,0.92,0.2029,0.9196,0.224
659,NN_tune_trainable_c0371_00947_947_seed=948_2021-07-03_15-28-47,0.904,0.8864,0.9035,0.8868
660,NN_tune_trainable_c0371_00582_582_seed=583_2021-07-02_21-20-43,0.918,0.8973,0.9196,0.8959
661,NN_tune_trainable_c0371_00898_898_seed=899_2021-07-03_13-03-22,0.918,0.8732,0.9192,0.8781
662,NN_tune_trainable_c0371_00399_399_seed=400_2021-07-02_12-07-24,0.911,0.901,0.9097,0.8972
663,NN_tune_trainable_c0371_00610_610_seed=611_2021-07-02_22-47-47,0.901,0.828,0.9008,0.8211
664,NN_tune_trainable_c0371_00518_518_seed=519_2021-07-02_18-08-49,0.905,0.7765,0.906,0.7889
665,NN_tune_trainable_c0371_00066_66_seed=67_2021-07-01_19-59-44,0.921,0.332,0.921,0.3826
666,NN_tune_trainable_c0371_00404_404_seed=405_2021-07-02_12-28-38,0.911,0.5782,0.9096,0.641
667,NN_tune_trainable_c0371_00176_176_seed=177_2021-07-02_01-23-29,0.897,0.8932,0.8975,0.8905
668,NN_tune_trainable_c0371_00351_351_seed=352_2021-07-02_09-41-27,0.892,0.8313,0.8938,0.8297
669,NN_tune_trainable_c0371_00955_955_seed=956_2021-07-03_15-53-35,0.919,0.7683,0.9173,0.794
670,NN_tune_trainable_c0371_00849_849_seed=850_2021-07-03_10-39-54,0.917,0.7215,0.9174,0.7292
671,NN_tune_trainable_c0371_00348_348_seed=349_2021-07-02_09-37-04,0.918,0.8609,0.918,0.8605
672,NN_tune_trainable_c0371_00223_223_seed=224_2021-07-02_03-25-17,0.917,0.6985,0.9173,0.7088
673,NN_tune_trainable_c0371_00157_157_seed=158_2021-07-02_00-18-50,0.905,0.8178,0.9067,0.8147
674,NN_tune_trainable_c0371_00340_340_seed=341_2021-07-02_09-12-27,0.898,0.8853,0.8993,0.8849
675,NN_tune_trainable_c0371_00295_295_seed=296_2021-07-02_06-51-43,0.916,0.2842,0.9151,0.307
676,NN_tune_trainable_c0371_00298_298_seed=299_2021-07-02_07-12-50,0.927,0.8415,0.927,0.8499
677,NN_tune_trainable_c0371_00011_11_seed=12_2021-07-01_17-21-17,0.924,0.7277,0.9251,0.7124
678,NN_tune_trainable_c0371_00564_564_seed=565_2021-07-02_20-24-49,0.905,0.8674,0.9025,0.8706
679,NN_tune_trainable_c0371_00765_765_seed=766_2021-07-03_06-23-53,0.913,0.7475,0.915,0.7793
680,NN_tune_trainable_c0371_00228_228_seed=229_2021-07-02_03-44-42,0.92,0.3506,0.9225,0.3481
681,NN_tune_trainable_c0371_00369_369_seed=370_2021-07-02_10-46-50,0.908,0.4333,0.9085,0.4548
